Return,Volatility,Sharpe Ratio
0.18235112641019277,0.20335296987973314,0.7491954826147667
0.1788157603728362,0.17243457095252854,0.8630274054139954
0.19087356360560903,0.2566891760996232,0.6267251547185326
0.1732099167895313,0.18440903593965177,0.7765883925362368
0.1799565373255206,0.19711889874289548,0.7607415538634411
0.13322992551757873,0.20855231381204373,0.49498336235489554
0.174220494989587,0.17886234238732976,0.8063211801021526
0.14235598920560588,0.19276179354405495,0.5828747862315743
0.1728600782716539,0.17933419429277023,0.7966137123767323
0.1705003096892003,0.19827340624614373,0.7086190344396371
0.1799440797916717,0.20527537293614231,0.7304533303092172
0.18107855591149402,0.20181516670372066,0.7485986230821211
0.16761949436881896,0.17709249829276724,0.7771051608369544
0.18295989762075665,0.21299893371104217,0.7181251800455702
0.164113382972928,0.17047530373191955,0.7867027072955248
0.14265397316688622,0.28599425877577656,0.39390291836315666
0.1542246056303554,0.1684146680028761,0.7376115578497827
0.2148009512816897,0.22085337032301638,0.8367585743038604
0.1846846616342105,0.21409168034131038,0.7225159865512208
0.19574874815758778,0.21644271299962878,0.7657857631726879
0.17048272252098814,0.18465196527038563,0.7607973319714171
0.19553122493537983,0.2176323721620634,0.7606001960595934
0.18221673579909448,0.22868173327129834,0.6656269988058512
0.15213307486843788,0.16101290883799327,0.7585297088901413
0.13581881649487637,0.30512435862241005,0.34680553520090035
0.19093255065841874,0.21369643424422669,0.7530895460543539
0.15454536876262032,0.24235150401775113,0.5139038409000257
0.1498010794986217,0.21060458466645537,0.5688436445405803
0.15428819466684654,0.2164806047754932,0.5741308547975594
0.18549266224888084,0.1921527634444459,0.8092137706561581
0.18632787162954226,0.20748296369185143,0.7534491933598777
0.17354696090863855,0.1813197698482667,0.7916784861836221
0.204008303183619,0.21000814687864694,0.828578823107132
0.16896615178751856,0.1795106156844853,0.7741389068141283
0.16096084711551978,0.2705783032048917,0.48400350495343114
0.13710672040492633,0.30261567203095563,0.3539364623322285
0.1402347863270436,0.31841614760310477,0.3461972238432066
0.1917511255716057,0.19761491094976258,0.8185168052056855
0.15980768536621875,0.17193405554076904,0.7549853050225918
0.15981629433606048,0.1834401790328635,0.7076764480959418
0.1960082047400088,0.2592789545661945,0.6402687214539294
0.15841890569784173,0.1780231956114284,0.7213605241540655
0.16698321670875027,0.24408889266572206,0.5612021719331071
0.15529862999376184,0.20770407580981876,0.6032555187240992
0.16918009353198082,0.2353964135640404,0.5912583434246605
0.15998550570333392,0.16007816295666052,0.8120127274232034
0.14971125049966433,0.24785163262272106,0.4829956100466298
0.14103673011201046,0.19210594865285005,0.5779973545361795
0.16018001543995233,0.1859021635376922,0.7002608951001151
0.15379109893120968,0.20131085504639176,0.614925106262562
0.21304690386167252,0.23169195382589586,0.7900442844002364
0.17386951391929395,0.18632986131424886,0.7721226909338771
0.21342498532558937,0.21843009245250034,0.839742286724879
0.1904257716560525,0.19415001279468536,0.8262980225795998
0.1969744401765367,0.19398765978081534,0.860747742228549
0.18603252951622717,0.19990121122463345,0.7805481945824227
0.2009847446956973,0.19830573138635288,0.8622279522651468
0.17192691979506752,0.261441785367148,0.5428624180934072
0.1706179760019814,0.17685309825738746,0.7951117474760301
0.1628553621924877,0.25639478937157495,0.5181671691461317
0.17265637171437834,0.3081861996428651,0.4628902004038227
0.14759350601369958,0.16903460154077302,0.6956771272971276
0.14856599944466276,0.2708206202300141,0.4378027025562602
0.18169509830903696,0.18181027031143543,0.8343593464174928
0.2031995541370093,0.19912338950973107,0.8698101943897711
0.1780057780578318,0.21418846330875213,0.6910072362043227
0.17353812655825887,0.17476736981123478,0.8213096455779678
0.17886254728186435,0.19769917868030343,0.7529750415533485
0.23020694001446163,0.2764063185800123,0.7243211408588224
0.15619962918152108,0.19057933179592842,0.6621894829427524
0.16817034966615374,0.16832280824251436,0.8208652832543176
0.16866316225546266,0.20101866717165073,0.6898024158973135
0.16723696754959647,0.1884843458613157,0.7281080395428362
0.1852015029141833,0.2358314877370158,0.6581033957910408
0.19951211250991915,0.20849078418446412,0.8130436708413057
0.15628356760420647,0.21033374494074716,0.6003961353884592
0.21530882143978433,0.237778427223117,0.7793340363291311
0.1533886697367795,0.1600760720792564,0.7708127025736093
0.1743408222608895,0.19530231431350858,0.7390635526683352
0.14845760322562546,0.2474398230004,0.47873297753463867
0.19340277670637077,0.22037306055816197,0.7414825400731987
0.15683547654370553,0.19816359493271435,0.6400543782361842
0.17839462136249207,0.17256641451377497,0.8599275924032518
0.17512692201574517,0.2122890718371065,0.6836287933233975
0.16269463946473306,0.2732625102343854,0.4855940148940186
0.15177178564408825,0.1969275405247078,0.6183583328143479
0.19074967444316165,0.1781252985629902,0.9024528000233273
0.13337085122504397,0.1829349061192604,0.5650690369483319
0.2051626660370796,0.21412718166564176,0.8180309696066285
0.20638742942786095,0.20822577191275915,0.8470970130525554
0.17221058372092193,0.17581621868334443,0.808859300842158
0.18371872784905366,0.1962577816796855,0.783249084614335
0.20056657310489825,0.20981261909440266,0.8129471613342469
0.14343578986006972,0.3326312127924542,0.34102569301230357
0.18560239766023442,0.2234534365289132,0.6963526722942148
0.16857715368023565,0.2597964863878255,0.5334065737646928
0.15520347878498653,0.22786226970801143,0.5494699888025582
0.18297671786381392,0.19443024256599742,0.7867948722631846
0.19548860474162894,0.18377323659120146,0.9005043814391418
0.19265222208956853,0.17751027720644338,0.9162974935834559
0.1866888835402211,0.18448707220252755,0.8493217528446114
0.1666256617454097,0.2256677681745674,0.6054283376424481
0.14925034792524644,0.1882606742531122,0.6334320664597061
0.18963301642752128,0.19411871125708524,0.8223473945080333
0.1765232145350778,0.19161966595684887,0.7646564552934436
0.16034867724089055,0.1896199882466851,0.6874205533190633
0.19476056701781463,0.21844395685476012,0.7542463952315298
0.16531300992501463,0.18303299965628608,0.7392820430147359
0.16708056184795947,0.17258485715992722,0.7942791975134447
0.14004777762799658,0.17269853493975637,0.6372247319086135
0.15742732039926405,0.2663577561714919,0.47840664462281024
0.15960457456744576,0.18524428048980968,0.6996414368354834
0.20111624229061772,0.2287167467020039,0.7481579060477188
0.14146555330961072,0.21274522079533495,0.5239391648512883
0.17506071869287262,0.19100424604413094,0.759463319257085
0.1675775364269148,0.24589380060911228,0.5594998169377048
0.14874787240700843,0.2383117607327921,0.4982879235244915
0.18817686481086637,0.20107284086857927,0.7866644949540967
0.16855843145337063,0.17610505950719385,0.7867941548136529
0.1843174220481184,0.2225448305179703,0.6934217330007016
0.19274789492189484,0.2447299094636894,0.6650102362990568
0.19413101537520056,0.19560981663507546,0.8390735096971083
0.14378479112944034,0.3087819034658381,0.3684956594032683
0.17603500454367704,0.190105330671462,0.7681794299395696
0.16367823220663197,0.22361418068310568,0.5978074905547863
0.14071759705241602,0.29051214136246806,0.38111177224181886
0.1798485700699359,0.20741988240770265,0.7224407242474224
0.15693747778727918,0.16596591634114874,0.7648406406912776
0.16450167478650884,0.25923899813998713,0.5188327209700099
0.21884844660518565,0.2335015517194833,0.8087674159530144
0.17548896991772514,0.24671994488812438,0.5896927789267195
0.16863609342825434,0.21001721374865073,0.6601177634618772
0.17115499533738562,0.20079581178130432,0.7029777866638166
0.18509853356617165,0.18398743355091846,0.8429843852528558
0.17078795339118152,0.18330001133135465,0.768073893550812
0.19767586337074203,0.21156826762578596,0.7925378661573239
0.16205578421487793,0.20351712079848353,0.6488681821793045
0.15448092637620264,0.25973965243608527,0.47925268709918656
0.1476018420011243,0.17252701134960527,0.6816430718945122
0.15802176732757775,0.1872375836185588,0.6837396897216119
0.15396842730039886,0.26243528559684537,0.4723771310647604
0.1669645412414763,0.16398381206212675,0.8352320849181506
0.21804868932381688,0.23021797908996733,0.8168288596188613
0.14899866017881808,0.273950564456988,0.4343800510675773
0.1989543814800241,0.1984615898146144,0.8513203065532561
0.20135664162338784,0.22260258797773316,0.769787284056772
0.16013535013901348,0.19751030739382663,0.6588787788149683
0.14473167105004103,0.2458707295775984,0.46663411804710564
0.18595892002432296,0.1959161337704641,0.7960493963557125
0.20307463492069258,0.25406227962283295,0.6812291662407728
0.16849011287561305,0.19148832568496776,0.7232300579172322
0.18116858514281425,0.20366716812432348,0.7422334514443546
0.17172024860582813,0.21012817568857067,0.6744466711397648
0.17505798107787413,0.20831577379968766,0.6963370004681404
0.1948158721469218,0.22047432996481292,0.7475513007488263
0.17890733682981363,0.20011668209692554,0.7441025669098945
0.17253371979945553,0.1909934205603959,0.7462755490804122
0.1484246907078653,0.16481595745113778,0.7185268498226217
0.15864171329018464,0.1977165173198297,0.6506371598792202
0.17973560537505542,0.21035103703847888,0.7118367823766172
0.16808372977396063,0.18580358280568368,0.7431704366991178
0.15210562151940388,0.23587885910260978,0.5176624220752511
0.18940709379497223,0.19470430178442294,0.8187137743441751
0.19399617785330242,0.2290818778513439,0.7158845535556637
0.1902852643664081,0.18830367164117456,0.851206261510623
0.1572194269010524,0.20252284659867523,0.6281732112582531
0.1649340876005323,0.17258315619258022,0.7818496925039632
0.16581418528376127,0.17898539817391795,0.7588003639927782
0.15035296227669775,0.30423912617565607,0.39558673399295313
0.16844779498757972,0.18146986136302523,0.7629244544945064
0.1444504407719373,0.24560771860571867,0.46598877845393766
0.14702772530333263,0.2321361730516488,0.5041339476088232
0.1723822536036243,0.25570913054535477,0.5568133343536208
0.1679005301972877,0.22692778241896486,0.6076846507171572
0.17473308713578944,0.1752808886586834,0.8257208657677545
0.15368452611916972,0.1762664820245843,0.7016905579469109
0.1606860562725675,0.2840345281535851,0.4601062311758873
0.17833888944136966,0.22242776643221945,0.666908146499655
0.18788267698647315,0.24427822975896446,0.6463231584012215
0.1744181984906404,0.20037990451530788,0.7207219648096383
0.18563502319461514,0.2368228375394451,0.6571791167255676
0.1837513620292772,0.17143630184729666,0.8968425028569972
0.16073274105527804,0.23841630009105316,0.5483381002278374
0.1747673332203515,0.18848674260753134,0.7680504804615742
0.20157979972889903,0.1897796221868025,0.9041002282110713
0.13959161642152443,0.19577418880927291,0.5597858281935764
0.18678987252863538,0.23298314292606634,0.6729665956064051
0.14217301667988977,0.22724107528464427,0.4936300206262482
0.17067011227172182,0.2004064140076603,0.701924202218123
0.20408828260503495,0.21568295283962166,0.8071490134618297
0.16924828614699883,0.21972281695818377,0.6337452253468044
0.16557738259679708,0.1821845226222994,0.7441761827258667
0.1650830782525396,0.18915015280750058,0.7141579123650753
0.1757921052903101,0.18063254866618397,0.80711979300995
0.18158103031592077,0.25524296426853166,0.5938695734486455
0.16004221005606223,0.17674441594732782,0.7357641787948568
0.2059345010143255,0.20305949347393107,0.8664184963945658
0.19508729921964107,0.23517751264105108,0.7019688973052965
0.18441414784329493,0.1904847382156504,0.8106378982891561
0.1681712078558938,0.17870302039638988,0.773188990031671
0.17110923435547756,0.2014978044383977,0.7003015975720854
0.1597283636672649,0.216540252918357,0.5990958351571561
0.18545582869710875,0.18333806745878178,0.847918988412259
0.15526642015625466,0.2617246492879708,0.4786191155362915
0.16600599887510345,0.20487967373057586,0.6638335389676393
0.18199303420473176,0.21823087141527267,0.6964781527884908
0.15527772414611246,0.2113408771787958,0.5927756419792214
0.19088556203304258,0.19577879297910417,0.8217721622699665
0.1808887799433576,0.19984710337090272,0.7550211006227007
0.13588737163464165,0.2617490960378172,0.40453767840078103
0.1756224526990916,0.1878989288631246,0.7750041662300833
0.17880115211538836,0.1945984288312297,0.7646575206649785
0.1507224937879546,0.1688299205045815,0.7150539041133919
0.2089092784195329,0.21889611964735495,0.8173250339373697
0.16174560772659602,0.19749368831058953,0.6670876869715734
0.17450149453756797,0.22737950563211884,0.6355079985588472
0.17380014416228523,0.20073334528522604,0.7163739734320509
0.1729815963670186,0.2192087340631921,0.6522623150854964
0.1433101322541187,0.22410747250482563,0.5056062209245559
0.19865484619725488,0.21624204047873496,0.779935510337733
0.17976938514398505,0.1772466045839527,0.8449774566657322
0.1845788723515821,0.20326467142805402,0.7604807626705344
0.21641968563333208,0.2165651631173833,0.8608018157208799
0.17004097139501584,0.1841636334768984,0.7604159884941816
0.17192532544838002,0.19660526281555213,0.7218795845843108
0.21897617457456725,0.24417451752873964,0.7739389699104229
0.16670150974477008,0.1814798289893784,0.7532600758223709
0.1495682940017565,0.2742102765537879,0.4360459990940657
0.18332305324580206,0.23324775458696984,0.6573398895835172
0.18212560388018423,0.21935280434665855,0.6935202143108666
0.1676135754933064,0.27209254602497146,0.5057601816136369
0.17164554311398125,0.24310461090206373,0.5826526390774385
0.1697347815753774,0.1995569238610946,0.7002251732074326
0.15724772698663492,0.1857093047666301,0.685198445745837
0.18991790842852843,0.18715076822550988,0.8544870531112817
0.16761793641298423,0.18816136203368514,0.7313825480724757
0.15537416665034198,0.25346503703053486,0.4946408708639298
0.17159512190543308,0.1821361501583326,0.7774136094473456
0.1990225145759689,0.2015376182960013,0.8386648408622305
0.17344732879375724,0.1795018940300737,0.7991410317359889
0.15669757610546958,0.20108610622856402,0.6300662859395124
0.14030681709271048,0.17899406580752694,0.6162596318211122
0.15983429039329014,0.21380072832952945,0.6072677647438952
0.1897995346107531,0.24728087749531755,0.6462268179785922
0.16192726020606818,0.18426885256185602,0.7159498654922289
0.16962683127327527,0.17036312913978055,0.8195836269167927
0.1556191564116575,0.20792963877664977,0.6041426183911803
0.16671686160941063,0.18268790519900382,0.7483629606485637
0.176544915289089,0.2103953080459496,0.6965217839225012
0.1593651028143741,0.1711473763292532,0.755869622947077
0.16537108542269438,0.2176609107643117,0.6219356748409334
0.17776920095921853,0.18527884266580144,0.7975503237882303
0.1910398047603658,0.18896513257861886,0.8522196796986622
0.1588063434062185,0.19096861804362808,0.6744895822453499
0.15000611615826126,0.1812224714963372,0.662203286200557
0.16388154582751718,0.16917922762808374,0.7913592448940395
0.19284461573995043,0.22838090552489826,0.7130395396483661
0.1879057419435448,0.21831688267529048,0.7232869030032961
0.1613557512738217,0.24885248615213407,0.5278458467701157
0.1597943227100183,0.20655429572854256,0.6283787139464598
0.15594968500800216,0.24874226516469827,0.5063461367315596
0.17516228708380294,0.1937100045658324,0.7493794004556409
0.1566575009194528,0.1884522691183352,0.6720932653770303
0.18674302098823667,0.21138574652156567,0.7415023177650518
0.1567082480267039,0.2655726294501097,0.4771133542227749
0.17638042905148402,0.20554041172057688,0.712173473946728
0.1833397481678583,0.19845699418846588,0.772659833909599
0.2070923319687255,0.2069742629403558,0.8556248948680086
0.1783397095956491,0.20289505964393909,0.7311154340375302
0.2159143370934404,0.2345529633388556,0.7926326508390874
0.19798905844484127,0.20353550189813258,0.8253550701386634
0.17148619238170038,0.2250404024057351,0.6287146257702152
0.19601001350193928,0.18992193026416362,0.8740960734288815
0.1884363925303693,0.18944845941414715,0.8363034094883646
0.14224425290076947,0.25540604601569383,0.4394737503350741
0.1576908668836166,0.23672350810757595,0.5394093214670895
0.19158950612352466,0.18921829592408132,0.8539845755103832
0.1835821211494388,0.18824690579189504,0.8158546909622101
0.1805564354730827,0.21848603950817222,0.6890894988622434
0.17740203308689914,0.21491856506424434,0.6858506292503727
0.17814760887367903,0.17366576155279229,0.8530616947696046
0.18326824471696201,0.1790882746680907,0.8558251231188547
0.17310994189846124,0.17404731875410115,0.8222473228711492
0.18095521903329886,0.21989917679601179,0.6864746891405219
0.14987857375908895,0.15463102631963396,0.775255630207685
0.158756471694581,0.16336429069664934,0.7881555457775561
0.1766298418200914,0.21527496018311265,0.6811281799581717
0.16757783226379114,0.2060715370395807,0.6676217115678921
0.1640710869047037,0.20167431591828663,0.6647900913620847
0.15768624443419077,0.16732159997589865,0.7631187154114171
0.21139027969020957,0.23561559814669827,0.7698568393475923
0.1625936051622501,0.2532297633414063,0.523609876709028
0.17546835560779256,0.17374804331336963,0.8372373744976672
0.1724101407189711,0.179812957600621,0.7919904250464277
0.1878946621916877,0.23221478091519604,0.6799509556170339
0.1538134355273873,0.1540880285994624,0.8035240417620559
0.15263068573557803,0.22868866031857474,0.5362342215164817
0.19524819109382408,0.1883084117376094,0.8775401458118736
0.16312806522071535,0.18985299362869193,0.701216571180767
0.1701794346904152,0.18073818145013373,0.7755939202535971
0.1722284500945956,0.16887267637949674,0.8422229880159814
0.15325966548833939,0.1642861910455654,0.7502740474039772
0.1858221852082166,0.18487356027007693,0.8428581403451098
0.18602394286942617,0.1856993794362055,0.8401963611463015
0.20035293249218658,0.22086103983409217,0.7713127341071717
0.1659643439793319,0.18086131116507553,0.7517602471389511
0.13885376164790814,0.2658171512950725,0.4095061628550602
0.1514059967434933,0.16069190155667817,0.7555203191162175
0.16659864004512828,0.18119765501083754,0.7538653854927551
0.17171162341512902,0.19336846466245802,0.7328579852071503
0.1851818489367221,0.18768035741674188,0.8268411839825238
0.17370233092998194,0.21431960239235942,0.6705048410219755
0.1658648352943792,0.2688638276818542,0.5053295434562796
0.1656242279492824,0.18789411168786146,0.7218120181146908
0.16647895339191848,0.1893893790040211,0.7206262257664448
0.14820961083318196,0.16910486558612262,0.6990313993832398
0.16512461608297624,0.21525616552161345,0.6277386561984848
0.1588731119081968,0.2146601759745209,0.6003587359561906
0.15677640460211262,0.16406448507412164,0.7727230213463756
0.18079516814713273,0.23444538950816082,0.6431995462290108
0.20106379722252873,0.22300065838989194,0.767099964895362
0.18882732469830896,0.19784494279505094,0.8027868817594159
0.1602314037191132,0.17042033804422993,0.7641775929661264
0.13564425018021775,0.16964567670750755,0.6227347034747189
0.1387604146857508,0.26819141551798853,0.40553279632642025
0.1560501900210698,0.2532643071533388,0.49770214933900153
0.15027873555302879,0.22959516333658458,0.5238731243510613
0.19303575964811204,0.21061573754585985,0.7740910605628999
0.1966914862629624,0.1981764637965164,0.8411265549380166
0.16789378281829215,0.1937653573731742,0.7116534384044793
0.15412439853573798,0.2481312533956364,0.5002368578609727
0.22158649652005102,0.2551357946079108,0.7509197085202354
0.19402161361628067,0.18528379622183003,0.8852453207505889
0.14238753298450643,0.25992164875872253,0.43239004338893067
0.17466322334137266,0.1723239899216366,0.83948394769154
0.16246541989756166,0.16157404036173473,0.8198434575318895
0.15467460324562216,0.17443973025171533,0.7147144923104247
0.1655966835890359,0.22414994721054618,0.6049373880140541
0.1612833677744801,0.19661343205946705,0.6677232903130066
0.20394588290791243,0.23056957790461208,0.7544181868601713
0.1769376284989293,0.1973469975894757,0.7445648035882018
0.19050801874787587,0.1819364278869463,0.8822203481295903
0.16009126445579352,0.24588308583660565,0.5290777281941298
0.20732014382884012,0.20208815346414463,0.877439576686028
0.1455075854979337,0.21757092220611002,0.5308962444370698
0.1940166162654526,0.2311304503904508,0.7096279005573598
0.1881207248943566,0.18970707394257502,0.8334993609264159
0.19302085470587085,0.20515007576455,0.7946419424819969
0.14962652460249154,0.2653080332233042,0.45089672992225005
0.17352349397400535,0.17648943006825285,0.8132129721224736
0.18518964395417464,0.1776796501286066,0.8734238492806946
0.20418409736610105,0.20523075414214512,0.8487231755015586
0.21379625352976783,0.21543928497782666,0.8531232061445266
0.19242454521482377,0.17864797099473215,0.909187741178506
0.14384090790107698,0.26378815772105835,0.4315618596550402
0.2394967892413194,0.2800612945534552,0.7480390661456892
0.20395350271988372,0.21242435988690195,0.8188962076312682
0.1422287100958919,0.2538094075762364,0.4421771090663057
0.20693935044739997,0.2042884588159988,0.8661250443265032
0.19754268954526724,0.21327381480751753,0.785575527387067
0.17693372481483977,0.22616028283438117,0.6496884553440376
0.16558192520843354,0.18209150455893477,0.7445812781702389
0.17011508966996358,0.18174995348518871,0.7709222862683259
0.16232347032560773,0.18426791053220182,0.7181037107515444
0.1741816895242878,0.17020615201114284,0.8471003416777128
0.206363076046928,0.22355118536184826,0.7889158617587295
0.16277466956245767,0.24741320545745873,0.5366515070081315
0.13904320772010959,0.19338182020535685,0.5638751750516877
0.17898930233932164,0.22518201890174255,0.6616394286984906
0.16653122223670086,0.20264332518750938,0.6737513910727934
0.15896117147360045,0.20614351708799306,0.625589265650071
0.1684328095486761,0.17834461834837476,0.7762096262319744
0.17245832238845502,0.17913427072020205,0.7952600125911536
0.1526703059807371,0.28836267186316444,0.4254028622641815
0.1521794106142958,0.3176798969593004,0.38459912567255977
0.15957054207873722,0.18508362171302253,0.7000648727289337
0.15617593796903662,0.2701902130704327,0.4669892981510225
0.16384954446539865,0.1701468118874124,0.7866708930988847
0.2155576513534786,0.24049605847845484,0.7715621309032888
0.14314505527952576,0.26442683237805054,0.42788795018261416
0.19451897695689158,0.20170046086084503,0.8156598961387337
0.1804952119439252,0.22324739008162456,0.6741185726243006
0.1745831326558737,0.19218831590307184,0.7522992850865745
0.20643909896937263,0.20237010081660625,0.8718634731978858
0.18282996506827348,0.17063521404133633,0.895653138930927
0.1797601067150472,0.1852671931570031,0.8083466055867444
0.14743919245744028,0.2525997205424889,0.46492209969680565
0.16316759776151754,0.20470617805971902,0.6505304286550087
0.18899174972437144,0.20069699995532891,0.7921979389814485
0.16897060778724898,0.2160904557448654,0.643113122734719
0.14781853790168165,0.2184747380176758,0.5392776252792645
0.1971583458498466,0.2525574430731205,0.661862678905293
0.17092450606016646,0.17955418905125528,0.7848578014514512
0.15046490262698392,0.2604364350109021,0.46255011370410276
0.17268323668011865,0.191872195932859,0.7436368567442005
0.1518239880237352,0.24399912530489665,0.4992804292700077
0.1799265007490801,0.17477061566615681,0.8578472998885955
0.17591765959901115,0.2029184716198161,0.7190950061579386
0.17964575212803194,0.18378230623444397,0.8142554916964349
0.15798763594887205,0.21378262032290077,0.5986812012854807
0.1932276575176906,0.23870586225350157,0.6838024670895833
0.1733578146681384,0.19166946766688533,0.7479428852867122
0.15994842754874422,0.26463654853669105,0.4910449001367899
0.1680693089480161,0.19870723338890012,0.6948378606721054
0.17204578951761806,0.16356092497014707,0.8684579739540118
0.19492192319060483,0.21536108544852373,0.7657925889773851
0.15765092177456086,0.1803580747361205,0.707763830154681
0.162316400653634,0.21954769520140152,0.6026772475668847
0.14750827546079753,0.2242621552630608,0.5239772859712316
0.18643851058870603,0.1889072856041331,0.8281232250434882
0.19729012484946262,0.22095584516286354,0.7571201600308666
0.1923822161299069,0.19240287145599083,0.8439698165681967
0.16470352200539495,0.2198487939616095,0.6127098519763415
0.202630261838481,0.19472041293864556,0.8865545180046176
0.1770084483336528,0.18873062534509868,0.7789326616432504
0.1806681631312047,0.19303414899449314,0.780525953133313
0.1717977865926438,0.18455415018677626,0.7683261874584707
0.17927793998038,0.21483750701997134,0.6948411478564732
0.14026628685935236,0.272083669835334,0.4052660967344564
0.16708727443983484,0.2207535464279096,0.6209969291913631
0.17839195750056366,0.16871500593357475,0.8795421407802189
0.1582274932474047,0.189841485710337,0.6754450575837578
0.18078147753340212,0.17957007780393103,0.8396804154533887
0.17330139253069315,0.1915862936493273,0.7479730924435904
0.1658381425964789,0.25472140907546503,0.5332812153070133
0.16406291710442075,0.15538196302633236,0.8627958772904761
0.17313794922513143,0.18513332085132708,0.7731614631386621
0.19276131138397756,0.22734921591474416,0.7159088309546358
0.18538603576257576,0.2133152330216039,0.7284338467606706
0.19579019283738547,0.20823296048998807,0.7961765152225108
0.21234769505925857,0.21974407336248922,0.8298184896138624
0.1558694412374137,0.2406165540681425,0.5231121429898274
0.1563376738401997,0.16017996880310523,0.7887233015727153
0.15975878237578603,0.24744678978283183,0.5243906477415488
0.19283735363910817,0.18398555112250062,0.885055117891776
0.14429805290970227,0.22995917186903558,0.4970362868361534
0.17941202431365977,0.18323346359093293,0.8154188726532005
0.177406380180233,0.18416292858158764,0.8004128806788018
0.1411965568990118,0.2737391225193271,0.4062136090582408
0.16503295528575582,0.20471614908524707,0.659610665251064
0.16282993748274363,0.18892133157411922,0.7030965554603381
0.19480092381031455,0.23302915095365848,0.7072116219617854
0.19870068406912345,0.21721475092943468,0.7766539028646736
0.18362577685038767,0.2377234792204311,0.6462372894514844
0.15328500777982396,0.17486473210656395,0.7050307188569797
0.13942816931155896,0.28759609215277493,0.38049254596070536
0.16826934994644893,0.18485341146942638,0.7479945803938697
0.1809233368750654,0.22807614296921175,0.6617234705492135
0.20206075473295051,0.21950870554331237,0.7838447878733463
0.1653051790923279,0.20357925015587156,0.6646314837525472
0.16567516426185414,0.23747303993256197,0.5713287045147669
0.17314925174202295,0.21433194084185925,0.6678857625221754
0.13393601289128296,0.28843514848423724,0.3603444775627371
0.1757365737712619,0.20293575082772483,0.7181414471173186
0.1878624008044144,0.22695873519989723,0.6955555187835127
0.19368762990336647,0.2224575796172145,0.7358150267796035
0.1896082229113124,0.21604716548134043,0.7387656420102279
0.204577772241176,0.20799325090706763,0.8393434473466553
0.1906670124240284,0.20640239360583382,0.7784164205520495
